File............:  it-co-soec-7-120ma - MAY,12.2015
1203       12020.0     1.3399e+00    1.2000e-01
1204       12030.0     1.3393e+00    1.2000e-01
1205       12040.0     1.3397e+00    1.2000e-01
1206       12050.0     1.3377e+00    1.2000e-01
1207       12060.0     1.3384e+00    1.2000e-01
1208       12070.0     1.3405e+00    1.2000e-01
1209       12080.0     1.3393e+00    1.2000e-01
1210       12090.0     1.3397e+00    1.2000e-01
1211       12100.0     1.3397e+00    1.2000e-01
1212       12110.0     1.3400e+00    1.2000e-01
1213       12120.0     1.3423e+00    1.2000e-01
1214       12130.0     1.3412e+00    1.2000e-01
1215       12140.0     1.3410e+00    1.2000e-01
1216       12150.0     1.3410e+00    1.2000e-01
1217       12160.0     1.3409e+00    1.2000e-01
1218       12170.0     1.3403e+00    1.2000e-01
1219       12180.0     1.3290e+00    1.2000e-01
1220       12190.0     1.3390e+00    1.2000e-01
1221       12200.0     1.3384e+00    1.2000e-01
1222       12210.0     1.3377e+00    1.2000e-01
1223       12220.0     1.3389e+00    1.2000e-01
1224       12230.0     1.3399e+00    1.2000e-01
1225       12240.0     1.3408e+00    1.2000e-01
1226       12250.0     1.3401e+00    1.2000e-01
1227       12260.0     1.3414e+00    1.2000e-01
1228       12270.0     1.3396e+00    1.2000e-01
1229       12280.0     1.3389e+00    1.2000e-01
1230       12290.0     1.3393e+00    1.2000e-01
1231       12300.0     1.3399e+00    1.2000e-01
1232       12310.0     1.3387e+00    1.2000e-01
1233       12320.0     1.3398e+00    1.2000e-01
1234       12330.0     1.3371e+00    1.2000e-01
1235       12340.0     1.3388e+00    1.2000e-01
1236       12350.0     1.3387e+00    1.2000e-01
1237       12360.0     1.3390e+00    1.2000e-01
1238       12370.0     1.3393e+00    1.2000e-01
1239       12380.0     1.3384e+00    1.2000e-01
1240       12390.0     1.3386e+00    1.2000e-01
1241       12400.0     1.3381e+00    1.2000e-01
1242       12410.0     1.3271e+00    1.2000e-01
1243       12420.0     1.3338e+00    1.2000e-01
1244       12430.0     1.3332e+00    1.2000e-01
1245       12440.0     1.3302e+00    1.2000e-01
1246       12450.0     1.3329e+00    1.2000e-01
1247       12460.0     1.3335e+00    1.2000e-01
1248       12470.0     1.3333e+00    1.2000e-01
1249       12480.0     1.3345e+00    1.2000e-01
1250       12490.0     1.3284e+00    1.2000e-01
1251       12500.0     1.3321e+00    1.2000e-01
1252       12510.0     1.3301e+00    1.2000e-01
1253       12520.0     1.3316e+00    1.2000e-01
1254       12530.0     1.3346e+00    1.2000e-01
1255       12540.0     1.3297e+00    1.2000e-01
1256       12550.0     1.3281e+00    1.2000e-01
1257       12560.0     1.3336e+00    1.2000e-01
1258       12570.0     1.3385e+00    1.2000e-01
1259       12580.0     1.3358e+00    1.2000e-01
1260       12590.0     1.3390e+00    1.2000e-01
1261       12600.0     1.3379e+00    1.2000e-01
1262       12610.0     1.3401e+00    1.2000e-01
1263       12620.0     1.3395e+00    1.2000e-01
1264       12630.0     1.3355e+00    1.2000e-01
1265       12640.0     1.3342e+00    1.2000e-01
1266       12650.0     1.3347e+00    1.2000e-01
1267       12660.0     1.3372e+00    1.2000e-01
1268       12670.0     1.3382e+00    1.2000e-01
1269       12680.0     1.3363e+00    1.2000e-01
1270       12690.0     1.3362e+00    1.2000e-01
1271       12700.0     1.3368e+00    1.2000e-01
1272       12710.0     1.3249e+00    1.2000e-01
1273       12720.0     1.3300e+00    1.2000e-01
1274       12730.0     1.3377e+00    1.2000e-01
1275       12740.0     1.3364e+00    1.2000e-01
1276       12750.0     1.3291e+00    1.2000e-01
1277       12760.0     1.3316e+00    1.2000e-01
1278       12770.0     1.3230e+00    1.2000e-01
1279       12780.0     1.3270e+00    1.2000e-01
1280       12790.0     1.3311e+00    1.2000e-01
1281       12800.0     1.3307e+00    1.2000e-01
1282       12810.0     1.3331e+00    1.2000e-01
1283       12820.0     1.3376e+00    1.2000e-01
1284       12830.0     1.3281e+00    1.2000e-01
1285       12840.0     1.3304e+00    1.2000e-01
1286       12850.0     1.3394e+00    1.2000e-01
1287       12860.0     1.3339e+00    1.2000e-01
1288       12870.0     1.3263e+00    1.2000e-01
1289       12880.0     1.3161e+00    1.2000e-01
1290       12890.0     1.3289e+00    1.2000e-01
1291       12900.0     1.3292e+00    1.2000e-01
1292       12910.0     1.3339e+00    1.2000e-01
1293       12920.0     1.3286e+00    1.2000e-01
1294       12930.0     1.3265e+00    1.2000e-01
1295       12940.0     1.3320e+00    1.2000e-01
1296       12950.0     1.3237e+00    1.2000e-01
1297       12960.0     1.3359e+00    1.2000e-01
1298       12970.0     1.3348e+00    1.2000e-01
1299       12980.0     1.3342e+00    1.2000e-01
1300       12990.0     1.3342e+00    1.2000e-01
1301       13000.0     1.3345e+00    1.2000e-01
1302       13010.0     1.3354e+00    1.2000e-01
1303       13020.0     1.3324e+00    1.2000e-01
1304       13030.0     1.3338e+00    1.2000e-01
1305       13040.0     1.3350e+00    1.2000e-01
1306       13050.0     1.3350e+00    1.2000e-01
1307       13060.0     1.3308e+00    1.2000e-01
1308       13070.0     1.3153e+00    1.2000e-01
1309       13080.0     1.3281e+00    1.2000e-01
1310       13090.0     1.3314e+00    1.2000e-01
1311       13100.0     1.3213e+00    1.2000e-01
1312       13110.0     1.3281e+00    1.2000e-01
1313       13120.0     1.3035e+00    1.2000e-01
1314       13130.0     1.3216e+00    1.2000e-01
1315       13140.0     1.3278e+00    1.2000e-01
1316       13150.0     1.3256e+00    1.2000e-01
1317       13160.0     1.3295e+00    1.2000e-01
1318       13170.0     1.3204e+00    1.2000e-01
1319       13180.0     1.3289e+00    1.2000e-01
1320       13190.0     1.3331e+00    1.2000e-01
1321       13200.0     1.3340e+00    1.2000e-01
1322       13210.0     1.3341e+00    1.2000e-01
1323       13220.0     1.3276e+00    1.2000e-01
1324       13230.0     1.3346e+00    1.2000e-01
1325       13240.0     1.3349e+00    1.2000e-01
1326       13250.0     1.3249e+00    1.2000e-01
1327       13260.0     1.3285e+00    1.2000e-01
1328       13270.0     1.3301e+00    1.2000e-01
1329       13280.0     1.3333e+00    1.2000e-01
1330       13290.0     1.3278e+00    1.2000e-01
1331       13300.0     1.3274e+00    1.2000e-01
1332       13310.0     1.3248e+00    1.2000e-01
1333       13320.0     1.3252e+00    1.2000e-01
1334       13330.0     1.3298e+00    1.2000e-01
1335       13340.0     1.3156e+00    1.2000e-01
1336       13350.0     1.3319e+00    1.2000e-01
1337       13360.0     1.3338e+00    1.2000e-01
1338       13370.0     1.3334e+00    1.2000e-01
1339       13380.0     1.3294e+00    1.2000e-01
1340       13390.0     1.3287e+00    1.2000e-01
1341       13400.0     1.3339e+00    1.2000e-01
1342       13410.0     1.3340e+00    1.2000e-01
1343       13420.0     1.3356e+00    1.2000e-01
1344       13430.0     1.3372e+00    1.2000e-01
1345       13440.0     1.3383e+00    1.2000e-01
1346       13450.0     1.3330e+00    1.2000e-01
1347       13460.0     1.3344e+00    1.2000e-01
1348       13470.0     1.3360e+00    1.2000e-01
1349       13480.0     1.3372e+00    1.2000e-01
1350       13490.0     1.3314e+00    1.2000e-01
1351       13500.0     1.3330e+00    1.2000e-01
1352       13510.0     1.3336e+00    1.2000e-01
1353       13520.0     1.3358e+00    1.2000e-01
1354       13530.0     1.3322e+00    1.2000e-01
1355       13540.0     1.3319e+00    1.2000e-01
1356       13550.0     1.3203e+00    1.2000e-01
1357       13560.0     1.3267e+00    1.2000e-01
1358       13570.0     1.3317e+00    1.2000e-01
1359       13580.0     1.3309e+00    1.2000e-01
1360       13590.0     1.3288e+00    1.2000e-01
1361       13600.0     1.3102e+00    1.2000e-01

